ID,GENDER,CAR,REALITY,NO_OF_CHILD,FAMILY_TYPE,HOUSE_TYPE,FLAG_MOBIL,WORK_PHONE,PHONE,E_MAIL,FAMILY SIZE,BEGIN_MONTH,AGE,YEARS_EMPLOYED,TARGET,INCOME,INCOME_TYPE,EDUCATION_TYPE
5048497,F,Y,Y,1,Married,House / apartment,1,1,1,0,3.0,50,33,12.0,0,76500.0,Working,Secondary / secondary special
5048498,F,Y,Y,1,Married,House / apartment,1,1,1,0,3.0,36,33,12.0,0,76500.0,Working,Secondary / secondary special
5048499,F,Y,Y,1,Married,House / apartment,1,1,1,0,3.0,34,33,12.0,0,76500.0,Working,Secondary / secondary special
5048500,F,Y,Y,1,Married,House / apartment,1,1,1,0,3.0,14,33,12.0,0,76500.0,Working,Secondary / secondary special
5048502,F,Y,Y,0,Widow,House / apartment,1,1,1,0,1.0,27,41,15.0,0,720000.0,State servant,Higher education
5048503,F,Y,Y,0,Widow,House / apartment,1,1,1,0,1.0,39,41,15.0,0,720000.0,State servant,Higher education
5048505,F,Y,Y,0,Widow,House / apartment,1,1,1,0,1.0,12,41,15.0,0,720000.0,State servant,Higher education
5048506,F,Y,Y,0,Widow,House / apartment,1,1,1,0,1.0,12,41,15.0,0,720000.0,State servant,Higher education
5048507,F,Y,Y,0,Widow,House / apartment,1,1,1,0,1.0,39,41,15.0,0,720000.0,State servant,Higher education
5048511,F,Y,Y,0,Widow,House / apartment,1,1,1,0,1.0,39,41,15.0,0,720000.0,State servant,Higher education
5048516,F,N,Y,0,Married,House / apartment,1,0,0,0,2.0,56,47,7.0,0,157500.0,Working,Secondary / secondary special
5048517,F,N,Y,0,Married,House / apartment,1,0,0,0,2.0,42,47,7.0,0,157500.0,Working,Secondary / secondary special
5048518,F,N,Y,0,Married,House / apartment,1,0,0,0,2.0,16,47,7.0,0,157500.0,Working,Secondary / secondary special
5048519,F,N,Y,0,Married,House / apartment,1,0,0,0,2.0,16,47,7.0,0,157500.0,Working,Secondary / secondary special
5048528,F,Y,Y,1,Married,House / apartment,1,0,0,0,3.0,39,33,3.0,0,270000.0,Commercial associate,Academic degree
5048529,F,Y,Y,1,Married,House / apartment,1,0,0,0,3.0,26,33,3.0,0,270000.0,Commercial associate,Academic degree
5048530,F,Y,Y,1,Married,House / apartment,1,0,0,0,3.0,19,33,3.0,0,270000.0,Commercial associate,Academic degree
5048531,F,Y,Y,1,Married,House / apartment,1,0,0,0,3.0,37,33,3.0,0,270000.0,Commercial associate,Academic degree
5048532,F,Y,Y,1,Married,House / apartment,1,0,0,0,3.0,33,33,3.0,0,270000.0,Commercial associate,Academic degree
5048533,F,Y,Y,1,Married,House / apartment,1,0,0,0,3.0,40,33,3.0,0,270000.0,Commercial associate,Academic degree
5048534,F,Y,Y,1,Married,House / apartment,1,0,0,0,3.0,38,33,3.0,0,270000.0,Commercial associate,Academic degree
5048535,F,Y,Y,1,Married,House / apartment,1,0,0,0,3.0,33,33,3.0,0,270000.0,Commercial associate,Academic degree
5048536,F,Y,Y,1,Married,House / apartment,1,0,0,0,3.0,35,33,3.0,0,270000.0,Commercial associate,Academic degree
5048538,F,Y,Y,1,Married,House / apartment,1,0,0,0,3.0,37,33,3.0,0,270000.0,Commercial associate,Academic degree
5048539,F,Y,Y,1,Married,House / apartment,1,0,0,0,3.0,26,33,3.0,0,270000.0,Commercial associate,Academic degree
5048540,F,Y,Y,1,Married,House / apartment,1,0,0,0,3.0,19,33,3.0,0,270000.0,Commercial associate,Academic degree
5048546,F,N,N,0,Widow,House / apartment,1,0,0,0,1.0,57,64,1.0,0,202500.0,State servant,Secondary / secondary special
5048547,F,N,N,0,Widow,House / apartment,1,0,0,0,1.0,42,64,1.0,0,202500.0,State servant,Secondary / secondary special
5048554,M,Y,Y,1,Married,House / apartment,1,0,0,0,3.0,25,29,6.0,0,405000.0,Working,Higher education
5048555,M,Y,Y,1,Married,House / apartment,1,0,0,0,3.0,26,29,6.0,0,405000.0,Working,Higher education
5048556,M,Y,Y,1,Married,House / apartment,1,0,0,0,3.0,29,29,6.0,0,405000.0,Working,Higher education
5048557,M,Y,Y,1,Married,House / apartment,1,0,0,0,3.0,37,29,6.0,0,405000.0,Working,Higher education
5048560,F,N,Y,0,Single / not married,House / apartment,1,0,0,0,1.0,54,44,3.0,1,126000.0,Working,Secondary / secondary special
5048565,M,Y,Y,0,Married,House / apartment,1,0,0,0,2.0,46,41,22.0,0,135000.0,Working,Secondary / secondary special
5048566,M,Y,Y,0,Married,House / apartment,1,0,0,0,2.0,46,41,22.0,0,135000.0,Working,Secondary / secondary special
5048567,M,Y,Y,0,Married,House / apartment,1,0,0,0,2.0,40,41,22.0,0,135000.0,Working,Secondary / secondary special
5048568,M,Y,Y,0,Married,House / apartment,1,0,0,0,2.0,37,41,22.0,0,135000.0,Working,Secondary / secondary special
5048571,M,Y,Y,0,Married,House / apartment,1,0,0,0,2.0,52,41,22.0,0,135000.0,Working,Secondary / secondary special
5048573,M,Y,Y,0,Married,House / apartment,1,0,0,0,2.0,56,41,22.0,0,135000.0,Working,Secondary / secondary special
5048574,M,Y,Y,0,Married,House / apartment,1,0,0,0,2.0,3,41,22.0,0,135000.0,Working,Secondary / secondary special
5048587,F,N,Y,0,Separated,House / apartment,1,1,1,0,1.0,39,53,9.0,0,247500.0,Working,Secondary / secondary special
5048588,F,N,Y,0,Separated,House / apartment,1,1,1,0,1.0,49,53,9.0,0,247500.0,Working,Secondary / secondary special
5048589,F,N,Y,0,Separated,House / apartment,1,1,1,0,1.0,50,53,9.0,0,247500.0,Working,Secondary / secondary special
5048590,F,N,Y,0,Separated,House / apartment,1,1,1,0,1.0,1,53,9.0,0,247500.0,Working,Secondary / secondary special
5048591,F,N,Y,0,Separated,House / apartment,1,1,1,0,1.0,17,53,9.0,0,247500.0,Working,Secondary / secondary special
5048592,F,N,Y,0,Separated,House / apartment,1,1,1,0,1.0,16,53,9.0,0,247500.0,Working,Secondary / secondary special
5048596,F,N,Y,0,Separated,House / apartment,1,0,0,0,1.0,18,42,9.0,0,315000.0,Working,Secondary / secondary special
5048597,F,N,Y,0,Separated,House / apartment,1,0,0,0,1.0,16,42,9.0,0,315000.0,Working,Secondary / secondary special
5048599,F,N,Y,0,Separated,House / apartment,1,0,0,0,1.0,2,42,9.0,0,315000.0,Working,Secondary / secondary special
5048600,F,N,Y,0,Separated,House / apartment,1,0,0,0,1.0,21,42,9.0,0,315000.0,Working,Secondary / secondary special
5048601,F,N,Y,0,Separated,House / apartment,1,0,0,0,1.0,19,42,9.0,0,315000.0,Working,Secondary / secondary special
5048602,F,N,Y,0,Separated,House / apartment,1,0,0,0,1.0,42,42,9.0,0,315000.0,Working,Secondary / secondary special
5048603,F,N,Y,0,Separated,House / apartment,1,0,0,0,1.0,50,42,9.0,0,315000.0,Working,Secondary / secondary special
5048604,F,N,Y,0,Separated,House / apartment,1,0,0,0,1.0,56,42,9.0,0,315000.0,Working,Secondary / secondary special
5048605,F,N,Y,0,Separated,House / apartment,1,0,0,0,1.0,42,42,9.0,0,315000.0,Working,Secondary / secondary special
5048606,F,N,Y,0,Separated,House / apartment,1,0,0,0,1.0,29,42,9.0,0,315000.0,Working,Secondary / secondary special
5048607,F,N,Y,0,Separated,House / apartment,1,0,0,0,1.0,26,42,9.0,0,315000.0,Working,Secondary / secondary special
5048608,F,N,Y,0,Separated,House / apartment,1,0,0,0,1.0,21,42,9.0,0,315000.0,Working,Secondary / secondary special
5048609,F,N,Y,0,Separated,House / apartment,1,0,0,0,1.0,26,42,9.0,0,315000.0,Working,Secondary / secondary special
5048610,F,N,Y,0,Separated,House / apartment,1,0,0,0,1.0,17,42,9.0,0,315000.0,Working,Secondary / secondary special
5048615,M,Y,Y,0,Married,Office apartment,1,0,0,0,2.0,31,37,12.0,0,315000.0,Commercial associate,Higher education
5048616,M,Y,Y,0,Married,Office apartment,1,0,0,0,2.0,31,37,12.0,0,315000.0,Commercial associate,Higher education
5048617,M,Y,Y,0,Married,Office apartment,1,0,0,0,2.0,50,37,12.0,0,315000.0,Commercial associate,Higher education
5048618,M,Y,Y,0,Married,Office apartment,1,0,0,0,2.0,55,37,12.0,0,315000.0,Commercial associate,Higher education
5048619,M,Y,Y,0,Married,Office apartment,1,0,0,0,2.0,58,37,12.0,0,315000.0,Commercial associate,Higher education
5048620,M,Y,Y,0,Married,Office apartment,1,0,0,0,2.0,58,37,12.0,0,315000.0,Commercial associate,Higher education
5048623,M,Y,Y,0,Married,Office apartment,1,0,0,0,2.0,50,37,12.0,0,315000.0,Commercial associate,Higher education
5048624,M,Y,Y,0,Married,Office apartment,1,0,0,0,2.0,37,37,12.0,0,315000.0,Commercial associate,Higher education
5048628,M,N,N,2,Married,House / apartment,1,0,0,0,4.0,16,37,1.0,0,135000.0,Working,Secondary / secondary special
5048630,M,N,N,2,Married,House / apartment,1,0,0,0,4.0,20,37,1.0,0,135000.0,Working,Secondary / secondary special
5048633,M,N,N,2,Married,House / apartment,1,0,0,0,4.0,25,37,1.0,0,135000.0,Working,Secondary / secondary special
5048634,M,N,N,2,Married,House / apartment,1,0,0,0,4.0,36,37,1.0,0,135000.0,Working,Secondary / secondary special
5048635,M,N,N,2,Married,House / apartment,1,0,0,0,4.0,34,37,1.0,0,135000.0,Working,Secondary / secondary special
5048636,M,N,N,2,Married,House / apartment,1,0,0,0,4.0,25,37,1.0,0,135000.0,Working,Secondary / secondary special
5048637,M,N,N,2,Married,House / apartment,1,0,0,0,4.0,22,37,1.0,0,135000.0,Working,Secondary / secondary special
5048638,M,N,N,2,Married,House / apartment,1,0,0,0,4.0,21,37,1.0,0,135000.0,Working,Secondary / secondary special
5048639,M,N,N,2,Married,House / apartment,1,0,0,0,4.0,12,37,1.0,0,135000.0,Working,Secondary / secondary special
5048640,M,N,N,2,Married,House / apartment,1,0,0,0,4.0,11,37,1.0,0,135000.0,Working,Secondary / secondary special
5050475,F,N,N,0,Civil marriage,House / apartment,1,0,0,0,2.0,3,51,29.0,0,292500.0,Commercial associate,Secondary / secondary special
5050476,F,N,N,0,Civil marriage,House / apartment,1,0,0,0,2.0,5,51,29.0,0,292500.0,Commercial associate,Secondary / secondary special
5050477,F,N,N,0,Civil marriage,House / apartment,1,0,0,0,2.0,35,51,29.0,0,292500.0,Commercial associate,Secondary / secondary special
5050478,F,N,N,0,Civil marriage,House / apartment,1,0,0,0,2.0,60,51,29.0,0,292500.0,Commercial associate,Secondary / secondary special
5050479,F,N,N,0,Civil marriage,House / apartment,1,0,0,0,2.0,29,51,29.0,0,292500.0,Commercial associate,Secondary / secondary special
5050480,F,N,N,0,Civil marriage,House / apartment,1,0,0,0,2.0,11,51,29.0,0,292500.0,Commercial associate,Secondary / secondary special
5050481,F,N,N,0,Civil marriage,House / apartment,1,0,0,0,2.0,30,51,29.0,0,292500.0,Commercial associate,Secondary / secondary special
5050482,F,N,N,0,Civil marriage,House / apartment,1,0,0,0,2.0,34,51,29.0,0,292500.0,Commercial associate,Secondary / secondary special
5050483,F,N,N,0,Civil marriage,House / apartment,1,0,0,0,2.0,12,51,29.0,0,292500.0,Commercial associate,Secondary / secondary special
5050484,F,N,N,0,Civil marriage,House / apartment,1,0,0,0,2.0,47,51,29.0,0,292500.0,Commercial associate,Secondary / secondary special
5050485,F,N,N,0,Civil marriage,House / apartment,1,0,0,0,2.0,39,51,29.0,0,292500.0,Commercial associate,Secondary / secondary special
5050486,F,N,N,0,Civil marriage,House / apartment,1,0,0,0,2.0,35,51,29.0,0,292500.0,Commercial associate,Secondary / secondary special
5050487,F,N,N,0,Civil marriage,House / apartment,1,0,0,0,2.0,30,51,29.0,0,292500.0,Commercial associate,Secondary / secondary special
5050488,F,N,N,0,Civil marriage,House / apartment,1,0,0,0,2.0,29,51,29.0,0,292500.0,Commercial associate,Secondary / secondary special
5050489,F,N,N,0,Civil marriage,House / apartment,1,0,0,0,2.0,18,51,29.0,0,292500.0,Commercial associate,Secondary / secondary special
5050490,F,N,N,0,Civil marriage,House / apartment,1,0,0,0,2.0,2,51,29.0,0,292500.0,Commercial associate,Secondary / secondary special
5050496,F,N,N,0,Married,House / apartment,1,1,0,0,2.0,57,52,15.0,0,90000.0,Working,Secondary / secondary special
5050497,F,N,N,0,Married,House / apartment,1,1,0,0,2.0,14,52,15.0,0,90000.0,Working,Secondary / secondary special
5050503,F,N,N,2,Married,House / apartment,1,1,1,0,4.0,46,34,12.0,0,135000.0,Commercial associate,Secondary / secondary special
5050504,F,N,N,2,Married,House / apartment,1,1,1,0,4.0,17,34,12.0,0,135000.0,Commercial associate,Secondary / secondary special
5050505,F,N,N,2,Married,House / apartment,1,1,1,0,4.0,23,34,12.0,0,135000.0,Commercial associate,Secondary / secondary special
5050506,F,N,N,2,Married,House / apartment,1,1,1,0,4.0,8,34,12.0,0,135000.0,Commercial associate,Secondary / secondary special
5050507,F,N,N,2,Married,House / apartment,1,1,1,0,4.0,16,34,12.0,0,135000.0,Commercial associate,Secondary / secondary special
5050508,F,N,N,2,Married,House / apartment,1,1,1,0,4.0,17,34,12.0,0,135000.0,Commercial associate,Secondary / secondary special
5050509,F,N,N,2,Married,House / apartment,1,1,1,0,4.0,8,34,12.0,0,135000.0,Commercial associate,Secondary / secondary special
5050510,F,N,N,0,Civil marriage,House / apartment,1,1,0,0,2.0,25,53,9.0,0,225000.0,Commercial associate,Secondary / secondary special
5050511,F,N,N,0,Civil marriage,House / apartment,1,1,0,0,2.0,34,53,9.0,0,225000.0,Commercial associate,Secondary / secondary special
5050512,F,N,N,0,Civil marriage,House / apartment,1,1,0,0,2.0,37,53,9.0,0,225000.0,Commercial associate,Secondary / secondary special
5050513,F,N,N,0,Civil marriage,House / apartment,1,1,0,0,2.0,24,53,9.0,0,225000.0,Commercial associate,Secondary / secondary special
5050514,F,N,N,0,Civil marriage,House / apartment,1,1,0,0,2.0,10,53,9.0,0,225000.0,Commercial associate,Secondary / secondary special
5050515,F,N,N,0,Civil marriage,House / apartment,1,1,0,0,2.0,29,53,9.0,0,225000.0,Commercial associate,Secondary / secondary special
5050516,F,N,N,0,Civil marriage,House / apartment,1,1,0,0,2.0,20,53,9.0,0,225000.0,Commercial associate,Secondary / secondary special
5050517,F,N,N,0,Civil marriage,House / apartment,1,1,0,0,2.0,12,53,9.0,0,225000.0,Commercial associate,Secondary / secondary special
5050518,F,N,N,0,Civil marriage,House / apartment,1,1,0,0,2.0,4,53,9.0,0,225000.0,Commercial associate,Secondary / secondary special
5050519,F,N,N,0,Civil marriage,House / apartment,1,1,0,0,2.0,4,53,9.0,0,225000.0,Commercial associate,Secondary / secondary special
5050520,F,N,N,0,Civil marriage,House / apartment,1,1,0,0,2.0,4,53,9.0,0,225000.0,Commercial associate,Secondary / secondary special
5050527,F,Y,N,0,Married,House / apartment,1,0,1,0,2.0,18,52,34.0,0,135000.0,Working,Secondary / secondary special
5050529,M,N,N,0,Civil marriage,House / apartment,1,0,1,0,2.0,21,28,2.0,0,180000.0,Working,Secondary / secondary special
5050530,M,N,N,0,Civil marriage,House / apartment,1,0,1,0,2.0,23,28,2.0,0,180000.0,Working,Secondary / secondary special
5050531,M,N,N,2,Civil marriage,House / apartment,1,1,0,0,4.0,11,46,8.0,0,225000.0,Working,Higher education
5050532,M,N,N,2,Civil marriage,House / apartment,1,1,0,0,4.0,37,46,8.0,0,225000.0,Working,Higher education
5050533,M,N,N,2,Civil marriage,House / apartment,1,1,0,0,4.0,39,46,8.0,0,225000.0,Working,Higher education
5050534,M,N,N,2,Civil marriage,House / apartment,1,1,0,0,4.0,46,46,8.0,0,225000.0,Working,Higher education
5050535,M,N,N,2,Civil marriage,House / apartment,1,1,0,0,4.0,53,46,8.0,0,225000.0,Working,Higher education
5050536,M,N,N,2,Civil marriage,House / apartment,1,1,0,0,4.0,57,46,8.0,0,225000.0,Working,Higher education
5050537,M,N,N,2,Civil marriage,House / apartment,1,1,0,0,4.0,33,46,8.0,0,225000.0,Working,Higher education
5050538,M,N,N,2,Civil marriage,House / apartment,1,1,0,0,4.0,50,46,8.0,0,225000.0,Working,Higher education
5050539,M,N,N,2,Civil marriage,House / apartment,1,1,0,0,4.0,59,46,8.0,0,225000.0,Working,Higher education
5050540,M,N,N,2,Civil marriage,House / apartment,1,1,0,0,4.0,46,46,8.0,0,225000.0,Working,Higher education
5050542,M,N,N,2,Civil marriage,House / apartment,1,1,0,0,4.0,46,46,8.0,0,225000.0,Working,Higher education
5050543,M,N,N,2,Civil marriage,House / apartment,1,1,0,0,4.0,37,46,8.0,0,225000.0,Working,Higher education
5050544,M,N,N,2,Civil marriage,House / apartment,1,1,0,0,4.0,39,46,8.0,0,225000.0,Working,Higher education
5050545,M,N,N,2,Civil marriage,House / apartment,1,1,0,0,4.0,57,46,8.0,0,225000.0,Working,Higher education
5050546,M,N,N,2,Civil marriage,House / apartment,1,1,0,0,4.0,60,46,8.0,0,225000.0,Working,Higher education
5050547,M,N,N,2,Civil marriage,House / apartment,1,1,0,0,4.0,26,46,8.0,0,225000.0,Working,Higher education
5050548,M,N,N,2,Civil marriage,House / apartment,1,1,0,0,4.0,28,46,8.0,0,225000.0,Working,Higher education
5050549,M,N,N,2,Civil marriage,House / apartment,1,1,0,0,4.0,53,46,8.0,0,225000.0,Working,Higher education
5050550,M,N,N,2,Civil marriage,House / apartment,1,1,0,0,4.0,18,46,8.0,0,225000.0,Working,Higher education
5050551,M,N,N,2,Civil marriage,House / apartment,1,1,0,0,4.0,30,46,8.0,0,225000.0,Working,Higher education
5050552,M,N,N,2,Civil marriage,House / apartment,1,1,0,0,4.0,15,46,8.0,0,225000.0,Working,Higher education
5050553,M,N,N,2,Civil marriage,House / apartment,1,1,0,0,4.0,9,46,8.0,0,225000.0,Working,Higher education
5050554,M,N,N,2,Civil marriage,House / apartment,1,1,0,0,4.0,14,46,8.0,0,225000.0,Working,Higher education
5050555,M,N,N,2,Civil marriage,House / apartment,1,1,0,0,4.0,8,46,8.0,0,225000.0,Working,Higher education
5050556,M,N,N,2,Civil marriage,House / apartment,1,1,0,0,4.0,7,46,8.0,0,225000.0,Working,Higher education
5050560,M,N,N,2,Civil marriage,House / apartment,1,1,0,0,4.0,34,46,8.0,0,225000.0,Working,Higher education
5050561,M,N,N,2,Civil marriage,House / apartment,1,1,0,0,4.0,29,46,8.0,0,225000.0,Working,Higher education
5050562,M,N,N,2,Civil marriage,House / apartment,1,1,0,0,4.0,16,46,8.0,0,225000.0,Working,Higher education
5050563,M,N,N,2,Civil marriage,House / apartment,1,1,0,0,4.0,14,46,8.0,0,225000.0,Working,Higher education
5050564,M,N,N,2,Civil marriage,House / apartment,1,1,0,0,4.0,11,46,8.0,0,225000.0,Working,Higher education
5050565,M,N,N,2,Civil marriage,House / apartment,1,1,0,0,4.0,5,46,8.0,0,225000.0,Working,Higher education
5050566,M,N,N,2,Civil marriage,House / apartment,1,1,0,0,4.0,5,46,8.0,0,225000.0,Working,Higher education
5050567,M,Y,N,1,Married,Municipal apartment,1,0,1,1,3.0,24,47,12.0,0,675000.0,Working,Secondary / secondary special
5050568,M,Y,N,1,Married,Municipal apartment,1,0,1,1,3.0,37,47,12.0,0,675000.0,Working,Secondary / secondary special
5050569,M,Y,N,1,Married,Municipal apartment,1,0,1,1,3.0,20,47,12.0,0,675000.0,Working,Secondary / secondary special
5050581,F,N,N,0,Married,House / apartment,1,1,0,0,2.0,14,43,6.0,0,126000.0,Working,Secondary / secondary special
5050582,F,N,N,0,Married,House / apartment,1,1,0,0,2.0,14,43,6.0,0,126000.0,Working,Secondary / secondary special
5050583,F,N,N,0,Married,House / apartment,1,1,0,0,2.0,16,43,6.0,0,126000.0,Working,Secondary / secondary special
5050584,F,N,N,0,Married,House / apartment,1,1,0,0,2.0,23,43,6.0,0,126000.0,Working,Secondary / secondary special
5050585,F,N,N,0,Married,House / apartment,1,1,0,0,2.0,28,43,6.0,0,126000.0,Working,Secondary / secondary special
5050586,F,N,N,0,Married,House / apartment,1,1,0,0,2.0,29,43,6.0,0,126000.0,Working,Secondary / secondary special
5050587,F,N,N,0,Married,House / apartment,1,1,0,0,2.0,4,43,6.0,0,126000.0,Working,Secondary / secondary special
5050588,F,Y,N,0,Married,House / apartment,1,1,0,0,2.0,9,35,4.0,0,121500.0,Working,Secondary / secondary special
5050589,F,Y,N,0,Married,House / apartment,1,1,0,0,2.0,16,35,4.0,0,121500.0,Working,Secondary / secondary special
5050590,F,Y,N,0,Married,House / apartment,1,1,0,0,2.0,19,35,4.0,0,121500.0,Working,Secondary / secondary special
5050591,F,Y,N,0,Married,House / apartment,1,1,0,0,2.0,17,35,4.0,0,121500.0,Working,Secondary / secondary special
5050592,F,Y,N,0,Married,House / apartment,1,1,0,0,2.0,4,35,4.0,0,121500.0,Working,Secondary / secondary special
5050593,F,Y,N,0,Married,House / apartment,1,1,0,0,2.0,19,35,4.0,0,121500.0,Working,Secondary / secondary special
5050594,F,Y,N,0,Married,House / apartment,1,1,0,0,2.0,27,35,4.0,0,121500.0,Working,Secondary / secondary special
5050595,F,Y,N,0,Married,House / apartment,1,1,0,0,2.0,12,35,4.0,0,121500.0,Working,Secondary / secondary special
5050596,F,Y,N,0,Married,House / apartment,1,1,0,0,2.0,6,35,4.0,0,121500.0,Working,Secondary / secondary special
5050598,F,N,N,0,Married,House / apartment,1,1,1,0,2.0,37,51,16.0,0,315000.0,Working,Higher education
5050599,F,N,N,0,Married,House / apartment,1,1,1,0,2.0,17,51,16.0,0,315000.0,Working,Higher education
